CandidateCode,UniversityName,UniversityCountry,PreviousQEISessionName,PreviousQEISessionStanding
1141628042,Alexandria University Faculty of Medicine,EGYPT,,
1103176505,Université d'Oran 1 Ahmed Ben Bella Faculté de Médecine,ALGERIA,,
1305290264,University of Tishreen Faculty of Medicine,SYRIA,,
2009950735,Kuwait University Faculty of Medicine,KUWAIT,,
1565575371,"Faculté de Médecine et de Pharmacie de Besançon, Université de Franc",FRANCE,MCCQE Part I July 2019,Fail
1155398520,Université de Montréal Faculté de Médecine,CANADA,,
1395220848,McGill University Faculty of Medicine,CANADA,,
1646211505,"Max Rady College of Medicine, University of Manitoba",CANADA,,
1092476099,"Cumming School of Medicine, University of Calgary",CANADA,,
1453900870,Universitatea din Oradea Facultatea de Medicin? ?i Farmacie,ROMANIA,,
1067532754,Tehran University of Medical Sciences School of Medicine,IRAN,,
1714231526,University of Limerick Graduate Entry Medical School,IRELAND,,
1453715706,Islamic Azad University Tehran Faculty of Medicine,IRAN,,
1427992604,University of Pretoria School of Medicine,SOUTH AFRICA,,
1338969132,Université de Sherbrooke Faculté de Médecine et des Sciences de la S,CANADA,,
1206620139,Cebu Institute of Medicine,PHILIPPINES,,
1102435221,Université de Montréal Faculté de Médecine,CANADA,,
1919460218,Isfahan University of Medical Sciences Faculty of Medicine,IRAN,,
1359123699,Shaikh Khalifa Bin Zayed Al-Nahyan Medical and Dental College,PAKISTAN,,
1416010791,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1657130628,Iran University of Medical Sciences (IUMS) School of Medicine,IRAN,,
1415462758,University of British Columbia Faculty of Medicine,CANADA,,
1235258528,Université Laval Faculté de Médecine,CANADA,,
1240830291,Mashhad University of Medical Sciences Faculty of Medicine,IRAN,,
1924399197,Imo State University College of Medicine,NIGERIA,,
1604962305,University of Uyo College of Health Sciences,NIGERIA,,
1446962860,University of Toronto Faculty of Medicine,CANADA,,
1736142579,Universidad de Navarra Facultad de Medicina,SPAIN,,
1629893238,University of British Columbia Faculty of Medicine,CANADA,,
1267352200,United Arab Emirates University College of Medicine and Health Scien,UNITED ARAB EMIRATES,,
1575997315,"University of Melbourne Faculty of Medicine, Dentistry & Health Scie",AUSTRALIA,,
1140330126,Université Libre de Bruxelles Faculté de Médecine,BELGIUM,,
1708164749,Université Laval Faculté de Médecine,CANADA,,
1292116259,King Edward Medical University,PAKISTAN,,
1481403128,University of Lagos College of Medicine,NIGERIA,,
1256847879,Université de Sherbrooke Faculté de Médecine et des Sciences de la S,CANADA,,
1505758217,Tver State Medical University,RUSSIA,,
1872259945,University of Saskatchewan College of Medicine,CANADA,,
1046676392,George Washington University School of Medicine and Health Sciences,USA,,
1849972324,Army Medical College,PAKISTAN,,
2010978803,University of Ibadan College of Medicine,NIGERIA,MCCQE Part I October 2018,Fail
1022240427,University of Ottawa Faculty of Medicine,CANADA,,
1761046810,Dalhousie University Faculty of Medicine,CANADA,,
1995201341,"Schulich School of Medicine and Dentistry, Western University",CANADA,,
1368281199,University of Lagos College of Medicine,NIGERIA,,
200461432,Khyber Medical College,PAKISTAN,,
1339648996,University College Cork School of Medicine,IRELAND,,
1120864827,University of Benin School of Medicine,NIGERIA,,
2012953564,Deccan College of Medical Sciences,INDIA,MCCQE Part I October 2018,Fail
1125955764,Royal College of Surgeons in Ireland School of Medicine,IRELAND,MCCQE Part I April 2019,Fail
1137363748,Université de Montréal Faculté de Médecine,CANADA,,
1922087686,"Sackler School of Medicine, Tel Aviv University",ISRAEL,,
1392278543,"Oba Okunade Sijuade College of Health Sciences, Igbinedion Universit",NIGERIA,,
1234818128,Ebonyi State University College of Health Sciences,NIGERIA,,
1158641761,,,,
1918041723,"Cumming School of Medicine, University of Calgary",CANADA,MCCQE Part I April 2019,Fail
1525393111,Dalhousie University Faculty of Medicine,CANADA,,
1789604756,American University of Antigua College of Medicine,ANTIGUA AND BARBUDA,,
1081214355,Saint James School of Medicine St. Vincent and the Grenadines,SAINT VINCENT AND THE,,
1186831417,Mymensingh Medical College,BANGLADESH,,
1507829125,Poznan University of Medical Sciences Center for Medical Education i,POLAND,MCCQE Part I October 2018,Fail
1264003402,Suez Canal University Faculty of Medicine,EGYPT,,
1926992905,Dalian Medical University,CHINA,,
1937231256,Royal College of Surgeons in Ireland School of Medicine,IRELAND,,
1998099970,University of British Columbia Faculty of Medicine,CANADA,,
1247328274,Isfahan University of Medical Sciences Faculty of Medicine,IRAN,,
1666065791,"Schulich School of Medicine and Dentistry, Western University",CANADA,,
1603189333,"King Saud University, Riyadh College of Medicine",SAUDI ARABIA,,
1317986337,NUI Galway School of Medicine,IRELAND,,
1466613890,Imam Abdulrahman Bin Faisal University College of Medicine,SAUDI ARABIA,,
1953051601,Université d'Oran 1 Ahmed Ben Bella Faculté de Médecine,ALGERIA,,
2010967838,St. George's University School of Medicine,GRENADA,MCCQE Part I August 2019,Fail
1296714198,Mashhad University of Medical Sciences Faculty of Medicine,IRAN,,
1982146522,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,MCCQE Part I April 2019,Fail
1219874086,Universitatea Ovidius Constanta Facultatea de Medicin?,ROMANIA,MCCQE Part I April 2019,Fail
1337913883,St. George's University School of Medicine,GRENADA,,
1066788257,"Cumming School of Medicine, University of Calgary",CANADA,,
1820420526,"University of Sydney, Sydney Medical School",AUSTRALIA,,
1281207885,International American University College of Medicine,SAINT LUCIA,,
1525593033,Université de Montréal Faculté de Médecine,CANADA,,
1293047938,"Cumming School of Medicine, University of Calgary",CANADA,,
1150910106,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1149260471,Kuwait University Faculty of Medicine,KUWAIT,,
1512966293,Ulyanovsk State University Medical Faculty named after T. Z. Biktimi,RUSSIA,,
1828841345,I. Ya. Horbachevsky Ternopil State Medical University,UKRAINE,,
1414141770,University of British Columbia Faculty of Medicine,CANADA,,
1356247839,Medical College Baroda,INDIA,,
1741873762,Texila American University College of Medicine,GUYANA,,
1550366395,University of Benghazi Faculty of Medicine,LIBYA,,
1211037296,Faculté de Médecine de Tunis,TUNISIA,,
1429806639,University of British Columbia Faculty of Medicine,CANADA,,
1828568723,Universitätsmedizin der Johannes Gutenberg-Universität Mainz,GERMANY,,
1167930798,Memorial University of Newfoundland Faculty of Medicine,CANADA,,
1127252127,University of Aleppo Faculty of Medicine,SYRIA,,
1358699945,Lady Hardinge Medical College,INDIA,,
1569636963,Manila Central University-Filemon D. Tanchoco Foundation College of,PHILIPPINES,MCCQE Part I October 2018,Fail
1217082846,Shandong University Cheeloo College of Medicine,CHINA,,
1059920133,Medical University of the Americas (Nevis),SAINT KITTS AND NEVIS,,
1699796544,University College Cork School of Medicine,IRELAND,,
1670621053,"Cumming School of Medicine, University of Calgary",CANADA,,
1213207129,Université de Montréal Faculté de Médecine,CANADA,,
1606567163,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,,
1232442269,Université Ferhat Abbas de Sétif (UFAS) Faculté de Médecine,ALGERIA,,
1099673780,"Cumming School of Medicine, University of Calgary",CANADA,,
1203013065,Sultan Qaboos University College of Medicine,OMAN,,
1645917379,Obafemi Awolowo University College of Health Sciences,NIGERIA,,
1440695170,McGill University Faculty of Medicine,CANADA,,
1639989306,Kasturba Medical College Manipal,INDIA,,
1215974163,Université de Montréal Faculté de Médecine,CANADA,,
1758797954,Sri Venkateswara Medical College,INDIA,,
1802015759,,,MCCQE Part I October 2018,Fail
2009969441,University of Ibadan College of Medicine,NIGERIA,MCCQE Part I October 2018,Fail
1983819262,University of Pretoria School of Medicine,SOUTH AFRICA,,
1515453873,McGill University Faculty of Medicine,CANADA,,
1858603443,"Schulich School of Medicine and Dentistry, Western University",CANADA,,
1312280759,"Schulich School of Medicine and Dentistry, Western University",CANADA,,
1227703805,Jagiellonian University Medical College,POLAND,,
1726086943,Trinity College Dublin School of Medicine,IRELAND,,
1058596056,University of Guyana School of Medicine,GUYANA,,
1041639500,Dalhousie University Faculty of Medicine,CANADA,,
1456870448,University of British Columbia Faculty of Medicine,CANADA,,
1333681573,Université de Montréal Faculté de Médecine,CANADA,,
1139007554,Université de Montréal Faculté de Médecine,CANADA,,
1942325135,American University of Antigua College of Medicine,ANTIGUA AND BARBUDA,,
1476408521,Mongolian National University of Medical Sciences School of Medicine,MONGOLIA,,
1113522222,University of Benin School of Medicine,NIGERIA,MCCQE Part I April 2019,Fail
1602675809,Government Medical College Patiala,INDIA,,
1454176380,Sylhet M.A.G. Osmani Medical College,BANGLADESH,,
1942359051,University of Saskatchewan College of Medicine,CANADA,,
1155813133,United Arab Emirates University College of Medicine and Health Scien,UNITED ARAB EMIRATES,,
2008955394,Shahid Beheshti University of Medical Sciences Faculty of Medicine,IRAN,MCCQE Part I October 2018,Fail
1350800759,,,,
1876111459,McGill University Faculty of Medicine,CANADA,MCCQE Part I April 2018,Fail
1171486168,University of Belgrade Faculty of Medicine,SERBIA,MCCQE Part I April 2019,Fail
1043886431,McGill University Faculty of Medicine,CANADA,,
1155426925,University of British Columbia Faculty of Medicine,CANADA,,
1303810805,University of Limerick Graduate Entry Medical School,IRELAND,,
1606135836,First Moscow State Medical University named after I. M. Sechenov,RUSSIA,,
1895819587,"All Saints University School of Medicine, Dominica",DOMINICA,MCCQE Part I Spring 2017,Fail
1651001611,University of Tripoli Faculty of Medicine,LIBYA,,
1433406517,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1655400116,University of Toronto Faculty of Medicine,CANADA,,
1829102862,University of British Columbia Faculty of Medicine,CANADA,,
1452477761,McGill University Faculty of Medicine,CANADA,,
1446489145,Royal College of Surgeons in Ireland School of Medicine,IRELAND,,
1428174072,Memorial University of Newfoundland Faculty of Medicine,CANADA,,
1878227454,,,,
1147986218,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1424738524,Université Laval Faculté de Médecine,CANADA,,
1959659728,University of Nigeria Faculty of Medicine,NIGERIA,MCCQE Part I April 2019,Fail
1323215361,Faculté de Médecine 'Ibn El Jazzar' de Sousse,TUNISIA,,
1095704903,Tanta University Faculty of Medicine,EGYPT,,
2012961088,Guilan University of Medical Sciences,IRAN,,
1366934568,Yusra Medical & Dental College,PAKISTAN,,
1421491297,Sultan Qaboos University College of Medicine,OMAN,,
1421127218,St. George's University School of Medicine,GRENADA,,
1610849520,Université de Montréal Faculté de Médecine,CANADA,,
1226357250,Kuwait University Faculty of Medicine,KUWAIT,,
1119505741,Jinnah Sindh Medical University,PAKISTAN,MCCQE Part I Spring 2017,Fail
1107506058,University of Stellenbosch Faculty of Medicine and Health Sciences,SOUTH AFRICA,,
1295160696,Gulf Medical University College of Medicine,UNITED ARAB EMIRATES,,
1813663653,Northern Ontario School of Medicine,CANADA,,
1225187763,McGill University Faculty of Medicine,CANADA,,
2011975313,Université d'Oran 1 Ahmed Ben Bella Faculté de Médecine,ALGERIA,MCCQE Part I April 2019,Fail
2010950249,Université de Kinshasa Faculté de Médecine,DEMOCRATIC REPUBLIC O,MCCQE Part I April 2019,Fail
1144722493,University of Toronto Faculty of Medicine,CANADA,,
1869626086,October 6 University Faculty of Medicine,EGYPT,MCCQE Part I April 2019,Fail
1514609190,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,,
1575102933,Sidney Kimmel Medical College at Thomas Jefferson University,USA,,
1038816657,Royal College of Surgeons in Ireland School of Medicine,IRELAND,,
1740323480,Obafemi Awolowo University College of Health Sciences,NIGERIA,MCCQE Part I October 2018,Fail
1135381116,NUI Galway School of Medicine,IRELAND,,
1049156053,University of Tripoli Faculty of Medicine,LIBYA,,
1936041135,University of the Witwatersrand Faculty of Health Sciences,SOUTH AFRICA,,
1121307605,American University of Beirut Faculty of Medicine,LEBANON,,
1049670125,Grodno State Medical University,BELARUS,,
1834775526,University of British Columbia Faculty of Medicine,CANADA,,
1872654684,University of British Columbia Faculty of Medicine,CANADA,,
1585130807,"Cumming School of Medicine, University of Calgary",CANADA,,
1292188907,Isfahan University of Medical Sciences Faculty of Medicine,IRAN,MCCQE Part I April 2019,Fail
1877356353,Université Laval Faculté de Médecine,CANADA,,
1845652533,University of Toronto Faculty of Medicine,CANADA,,
1217276548,University of Saskatchewan College of Medicine,CANADA,,
1974914063,Saba University School of Medicine,SABA,,
1894884714,Université de Montréal Faculté de Médecine,CANADA,,
1753725300,University College Cork School of Medicine,IRELAND,,
1341279006,University of Gondar College of Medicine and Health Sciences,ETHIOPIA,,
1403522698,Medical University 'Prof. Dr. Paraskev Stoyanov' Varna Faculty of Me,BULGARIA,,
1849730955,McGill University Faculty of Medicine,CANADA,,
1332854996,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,,
1671218452,Université Laval Faculté de Médecine,CANADA,,
1868596295,Windsor University School of Medicine,SAINT KITTS AND NEVIS,,
1229032708,University of British Columbia Faculty of Medicine,CANADA,,
1079493570,NUI Galway School of Medicine,IRELAND,,
1892016898,"Far Eastern University Institute of Medicine, Nicanor Reyes Medical",PHILIPPINES,,
1958751544,International Medical & Technological University College of Medicine,TANZANIA,,
1220413816,Peking University Health Science Center,CHINA,,
1714500475,"Ruth and Bruce Rappaport Faculty of Medicine, Technion Israel Instit",ISRAEL,,
1682146591,University of British Columbia Faculty of Medicine,CANADA,,
1267811148,King Abdulaziz University College of Medicine,SAUDI ARABIA,,
1620510364,Kerman University of Medical Sciences Faculty of Medicine,IRAN,,
1624517586,Dalhousie University Faculty of Medicine,CANADA,,
1320395805,NUI Galway School of Medicine,IRELAND,,
1831546312,Institut Supérieure de Technologie Médicale (ISTM) Faculté de Médeci,CAMEROON,MCCQE Part I July 2019,Fail
1234906032,University of Ottawa Faculty of Medicine,CANADA,,
1702663178,Faculté de Médecine de Tunis,TUNISIA,,
1836313981,Université de Montréal Faculté de Médecine,CANADA,,
1035205145,Alt?nba? Üniversitesi T?p Fakültesi,TURKEY,,
1086018134,Universidad Peruana Los Andes Facultad de Medicina Humana,PERU,,
1604660323,Université de Montréal Faculté de Médecine,CANADA,,
1132275281,Manchester Medical School,UNITED KINGDOM,,
1515867282,University College Cork School of Medicine,IRELAND,,
1013504988,Windsor University School of Medicine,SAINT KITTS AND NEVIS,,
